time,vehicle_id,x,y,speed,angle
22.7,1,304.8,260.27,13.07,0.0
22.7,2,298.4,389.45,14.8,180.0
22.7,3,301.6,143.96,16.01,0.0
22.7,4,63.61,295.2,12.16,90.0
22.7,5,295.2,586.47,5.72,180.0
22.8,1,304.8,261.59,13.16,0.0
22.8,2,298.4,387.97,14.79,180.0
22.8,3,301.6,145.56,16.02,0.0
22.8,4,64.83,295.2,12.12,90.0
22.8,5,295.2,585.88,5.89,180.0
22.9,1,304.8,262.89,13.06,0.0
22.9,2,298.4,386.49,14.78,180.0
22.9,3,301.6,147.16,16.04,0.0
22.9,4,66.04,295.2,12.17,90.0
22.9,5,295.2,585.28,6.05,180.0
23.0,1,304.8,264.2,13.09,0.0
23.0,2,298.4,385.01,14.84,180.0
23.0,3,301.6,148.77,16.06,0.0
23.0,4,67.26,295.2,12.18,90.0
23.0,5,295.2,584.65,6.3,180.0
23.1,1,304.8,265.51,13.08,0.0
23.1,2,298.4,383.52,14.82,180.0
23.1,3,301.6,150.38,16.11,0.0
23.1,4,68.48,295.2,12.18,90.0
23.1,5,295.2,583.99,6.52,180.0
23.2,1,304.8,266.82,13.06,0.0
23.2,2,298.4,382.04,14.84,180.0
23.2,3,301.6,151.99,16.12,0.0
23.2,4,69.7,295.2,12.17,90.0
23.2,5,295.2,583.32,6.76,180.0
23.3,1,304.8,268.13,13.15,0.0
23.3,2,298.4,380.56,14.81,180.0
23.3,3,301.6,153.6,16.05,0.0
23.3,4,70.92,295.2,12.21,90.0
23.3,5,295.2,582.62,7.01,180.0
23.4,1,304.8,269.44,13.08,0.0
23.4,2,298.4,379.08,14.83,180.0
23.4,3,301.6,155.21,16.08,0.0
23.4,4,72.13,295.2,12.16,90.0
23.4,5,295.2,581.9,7.16,180.0
23.5,1,304.8,270.75,13.07,0.0
23.5,2,298.4,377.59,14.88,180.0
23.5,3,301.6,156.82,16.13,0.0
23.5,4,73.35,295.2,12.12,90.0
23.5,5,295.2,581.17,7.32,180.0
23.6,1,304.8,272.05,13.04,0.0
23.6,2,298.4,376.1,14.84,180.0
23.6,3,301.6,158.43,16.09,0.0
23.6,4,74.56,295.2,12.16,90.0
23.6,5,295.2,580.42,7.5,180.0
23.7,1,304.8,273.37,13.14,0.0
23.7,2,298.4,374.62,14.79,180.0
23.7,3,301.6,160.04,16.08,0.0
23.7,4,75.78,295.2,12.16,90.0
23.7,5,295.2,579.65,7.67,180.0
23.8,1,304.8,274.67,13.08,0.0
23.8,2,298.4,373.14,14.85,180.0
23.8,3,301.6,161.64,16.02,0.0
23.8,4,77.0,295.2,12.23,90.0
23.8,5,295.2,578.86,7.87,180.0
23.9,1,304.8,275.96,12.89,0.0
23.9,2,298.4,371.66,14.79,180.0
23.9,3,301.6,163.24,16.01,0.0
23.9,4,78.22,295.2,12.21,90.0
23.9,5,295.2,578.06,8.06,180.0
24.0,1,304.8,277.21,12.44,0.0
24.0,2,298.4,370.17,14.88,180.0
24.0,3,301.6,164.85,16.1,0.0
24.0,4,79.44,295.2,12.15,90.0
24.0,5,295.2,577.23,8.24,180.0
24.1,1,304.8,278.41,11.99,0.0
24.1,2,298.4,368.7,14.77,180.0
24.1,3,301.6,166.45,16.04,0.0
24.1,4,80.66,295.2,12.23,90.0
24.1,5,295.2,576.39,8.41,180.0
24.2,1,304.8,279.56,11.54,0.0
24.2,2,298.4,367.21,14.81,180.0
24.2,3,301.6,168.06,16.02,0.0
24.2,4,81.88,295.2,12.15,90.0
24.2,5,295.2,575.53,8.63,180.0
24.3,1,304.8,280.67,11.09,0.0
24.3,2,298.4,365.73,14.83,180.0
24.3,3,301.6,169.66,16.08,0.0
24.3,4,83.09,295.2,12.17,90.0
24.3,5,295.2,574.65,8.82,180.0
24.4,1,304.8,281.74,10.64,0.0
24.4,2,298.4,364.25,14.78,180.0
24.4,3,301.6,171.27,16.08,0.0
24.4,4,84.31,295.2,12.2,90.0
24.4,5,295.2,573.74,9.06,180.0
24.5,1,304.8,282.75,10.19,0.0
24.5,2,298.4,362.77,14.8,180.0
24.5,3,301.6,172.88,16.09,0.0
24.5,4,85.54,295.2,12.23,90.0
24.5,5,295.2,572.82,9.21,180.0
24.6,1,304.8,283.73,9.74,0.0
24.6,2,298.4,361.29,14.81,180.0
24.6,3,301.6,174.49,16.07,0.0
24.6,4,86.76,295.2,12.21,90.0
24.6,5,295.2,571.88,9.37,180.0
24.7,1,304.8,284.66,9.29,0.0
24.7,2,298.4,359.81,14.8,180.0
24.7,3,301.6,176.1,16.1,0.0
24.7,4,87.97,295.2,12.13,90.0
24.7,5,295.2,570.93,9.6,180.0
24.8,1,304.8,285.54,8.84,0.0
24.8,2,298.4,358.33,14.88,180.0
24.8,3,301.6,177.7,16.04,0.0
24.8,4,89.18,295.2,12.12,90.0
24.8,5,295.2,569.94,9.84,180.0
24.9,1,304.8,286.38,8.39,0.0
24.9,2,298.4,356.84,14.8,180.0
24.9,3,301.6,179.31,16.12,0.0
24.9,4,90.4,295.2,12.15,90.0
24.9,5,295.2,568.94,10.03,180.0
25.0,1,304.8,287.18,7.94,0.0
25.0,2,298.4,355.36,14.81,180.0
25.0,3,301.6,180.92,16.04,0.0
25.0,4,91.62,295.2,12.22,90.0
25.0,5,295.2,567.91,10.25,180.0
25.0,6,594.9,304.8,0.0,270.0
25.1,1,304.8,287.93,7.49,0.0
25.1,2,298.4,353.87,14.88,180.0
25.1,3,301.6,182.52,16.05,0.0
25.1,4,92.83,295.2,12.12,90.0
25.1,5,295.2,566.86,10.49,180.0
25.1,6,594.87,304.8,0.26,270.0
25.2,1,304.8,288.63,7.04,0.0
25.2,2,298.4,352.4,14.79,180.0
25.2,3,301.6,184.12,16.01,0.0
25.2,4,94.05,295.2,12.16,90.0
25.2,5,295.2,565.8,10.68,180.0
25.2,6,594.82,304.8,0.51,270.0
25.3,1,304.8,289.29,6.59,0.0
25.3,2,298.4,350.91,14.81,180.0
25.3,3,301.6,185.73,16.05,0.0
25.3,4,95.27,295.2,12.23,90.0
25.3,5,295.2,564.71,10.89,180.0
25.3,6,594.75,304.8,0.74,270.0
25.4,1,304.84,289.9,6.14,0.49
25.4,2,298.4,349.44,14.78,180.0
25.4,3,301.6,187.34,16.13,0.0
25.4,4,96.49,295.2,12.16,90.0
25.4,5,295.2,563.6,11.07,180.0
25.4,6,594.65,304.8,0.95,270.0
25.5,1,304.93,290.5,6.05,1.48
25.5,2,298.4,347.95,14.85,180.0
25.5,3,301.6,188.95,16.04,0.0
25.5,4,97.71,295.2,12.24,90.0
25.5,5,295.2,562.48,11.21,180.0
25.5,6,594.54,304.8,1.16,270.0
25.6,1,305.02,291.11,6.16,2.48
25.6,2,298.4,346.48,14.77,180.0
25.6,3,301.6,190.56,16.09,0.0
25.6,4,98.93,295.2,12.22,90.0
25.6,5,298.4,561.34,11.44,180.0
25.6,6,594.4,304.8,1.41,270.0
25.7,1,305.1,291.72,6.13,3.48
25.7,2,298.4,345.0,14.77,180.0
25.7,3,301.6,192.16,16.02,0.0
25.7,4,100.15,295.2,12.21,90.0
25.7,5,298.4,560.18,11.59,180.0
25.7,6,594.23,304.8,1.64,270.0
25.8,1,305.29,292.28,6.07,5.66
25.8,2,298.4,343.51,14.89,180.0
25.8,3,301.6,193.77,16.12,0.0
25.8,4,101.37,295.2,12.21,90.0
25.8,5,298.4,558.99,11.84,180.0
25.8,6,594.05,304.8,1.85,270.0
25.9,1,305.6,292.8,6.09,9.39
25.9,2,298.4,342.03,14.77,180.0
25.9,3,301.6,195.38,16.06,0.0
25.9,4,102.59,295.2,12.19,90.0
25.9,5,298.4,557.78,12.09,180.0
25.9,6,593.84,304.8,2.08,270.0
26.0,1,305.92,293.33,6.12,13.2
26.0,2,298.4,340.55,14.86,180.0
26.0,3,301.6,196.98,16.07,0.0
26.0,4,103.81,295.2,12.22,90.0
26.0,5,298.4,556.55,12.33,180.0
26.0,6,593.61,304.8,2.26,270.0
26.1,1,306.26,293.83,6.15,17.37
26.1,2,298.4,339.06,14.82,180.0
26.1,3,301.6,198.59,16.05,0.0
26.1,4,105.03,295.2,12.14,90.0
26.1,5,298.4,555.3,12.48,180.0
26.1,6,593.37,304.8,2.42,270.0
26.2,1,306.78,294.15,6.1,24.12
26.2,2,298.4,337.58,14.83,180.0
26.2,3,301.6,200.2,16.13,0.0
26.2,4,106.25,295.2,12.24,90.0
26.2,5,298.4,554.03,12.74,180.0
26.2,6,593.11,304.8,2.57,270.0
26.3,1,307.3,294.46,6.13,30.44
26.3,2,298.4,336.1,14.81,180.0
26.3,3,301.6,201.81,16.11,0.0
26.3,4,107.47,295.2,12.21,90.0
26.3,5,298.4,552.74,12.85,180.0
26.3,6,592.84,304.8,2.74,270.0
26.4,1,307.83,294.78,6.15,36.86
26.4,2,298.4,334.62,14.79,180.0
26.4,3,301.6,203.42,16.08,0.0
26.4,4,108.7,295.2,12.23,90.0
26.4,5,298.4,551.46,12.83,180.0
26.4,6,592.55,304.8,2.93,270.0
26.5,1,308.41,294.92,6.07,45.13
26.5,2,298.4,333.14,14.78,180.0
26.5,3,301.6,205.03,16.14,0.0
26.5,4,109.92,295.2,12.21,90.0
26.5,5,298.4,550.17,12.91,180.0
26.5,6,592.24,304.8,3.11,270.0
26.6,1,309.02,295.0,6.14,53.4
26.6,2,298.4,331.66,14.86,180.0
26.6,3,301.6,206.64,16.07,0.0
26.6,4,111.13,295.2,12.12,90.0
26.6,5,298.4,548.88,12.9,180.0
26.6,6,591.9,304.8,3.35,270.0
26.7,1,309.63,295.09,6.14,59.81
26.7,2,298.4,330.18,14.83,180.0
26.7,3,301.6,208.24,16.02,0.0
26.7,4,112.35,295.2,12.21,90.0
26.7,5,298.4,547.59,12.89,180.0
26.7,6,591.55,304.8,3.52,270.0
26.8,1,310.23,295.18,6.05,66.05
26.8,2,298.4,328.72,14.59,180.0
26.8,3,301.6,209.85,16.08,0.0
26.8,4,113.56,295.2,12.11,90.0
26.8,5,298.4,546.31,12.81,180.0
26.8,6,591.17,304.8,3.75,270.0
26.9,1,310.84,295.2,6.11,72.84
26.9,2,298.4,327.3,14.2,180.0
26.9,3,301.6,211.45,16.03,0.0
26.9,4,114.78,295.2,12.23,90.0
26.9,5,298.4,545.03,12.82,180.0
26.9,6,590.78,304.8,3.99,270.0
27.0,1,311.47,295.2,6.33,77.03
27.0,2,298.4,325.92,13.75,180.0
27.0,3,301.6,213.05,16.01,0.0
27.0,4,116.0,295.2,12.14,90.0
27.0,5,298.4,543.73,12.93,180.0
27.0,6,590.36,304.8,4.13,270.0
27.1,1,312.12,295.2,6.53,81.09
27.1,2,298.4,324.59,13.3,180.0
27.1,3,301.6,214.66,16.03,0.0
27.1,4,117.22,295.2,12.22,90.0
27.1,5,298.4,542.45,12.82,180.0
27.1,6,589.94,304.8,4.27,270.0
27.2,1,312.79,295.2,6.68,85.17
27.2,2,298.4,323.31,12.85,180.0
27.2,3,301.6,216.26,16.08,0.0
27.2,4,118.44,295.2,12.24,90.0
27.2,5,298.4,541.17,12.83,180.0
27.2,6,589.49,304.8,4.44,270.0
27.3,1,313.49,295.2,6.94,86.89
27.3,2,298.4,322.07,12.4,180.0
27.3,3,301.6,217.87,16.03,0.0
27.3,4,119.65,295.2,12.12,90.0
27.3,5,298.4,539.88,12.87,180.0
27.3,6,589.03,304.8,4.64,270.0
27.4,1,314.2,295.2,7.15,88.05
27.4,2,298.4,320.87,11.95,180.0
27.4,3,301.6,219.48,16.1,0.0
27.4,4,120.88,295.2,12.24,90.0
27.4,5,298.4,538.59,12.88,180.0
27.4,6,588.54,304.8,4.87,270.0
27.5,1,314.93,295.2,7.32,89.24
27.5,2,298.4,319.72,11.5,180.0
27.5,3,301.6,221.08,16.08,0.0
27.5,4,122.1,295.2,12.23,90.0
27.5,5,298.4,537.3,12.91,180.0
27.5,6,588.03,304.8,5.12,270.0
27.6,1,315.69,295.2,7.55,90.0
27.6,2,298.4,318.61,11.07,180.0
27.6,3,301.6,222.69,16.1,0.0
27.6,4,123.32,295.2,12.21,90.0
27.6,5,298.4,536.02,12.87,180.0
27.6,6,587.49,304.8,5.35,270.0
27.7,1,316.47,295.2,7.77,90.0
27.7,2,298.4,317.55,10.62,180.0
27.7,3,301.6,224.3,16.08,0.0
27.7,4,124.54,295.2,12.22,90.0
27.7,5,298.4,534.74,12.81,180.0
27.7,6,586.94,304.8,5.59,270.0
27.8,1,317.27,295.2,8.01,90.0
27.8,2,298.4,316.53,10.19,180.0
27.8,3,301.6,225.91,16.05,0.0
27.8,4,125.76,295.2,12.19,90.0
27.8,5,298.4,533.45,12.81,180.0
27.8,6,586.36,304.8,5.8,270.0
27.9,1,318.08,295.2,8.16,90.0
27.9,2,298.4,315.56,9.74,180.0
27.9,3,301.6,227.52,16.11,0.0
27.9,4,126.99,295.2,12.24,90.0
27.9,5,298.4,532.17,12.83,180.0
27.9,6,585.75,304.8,6.01,270.0
28.0,1,318.91,295.2,8.3,90.0
28.0,2,298.4,314.63,9.29,180.0
28.0,3,301.6,229.12,16.02,0.0
28.0,4,128.2,295.2,12.13,90.0
28.0,5,298.4,530.89,12.82,180.0
28.0,6,585.13,304.8,6.25,270.0
28.1,1,319.76,295.2,8.48,90.0
28.1,2,298.4,313.75,8.84,180.0
28.1,3,301.6,230.73,16.1,0.0
28.1,4,129.41,295.2,12.15,90.0
28.1,5,298.4,529.6,12.93,180.0
28.1,6,584.48,304.8,6.51,270.0
28.2,1,320.62,295.2,8.63,90.0
28.2,2,298.4,312.91,8.39,180.0
28.2,3,301.6,232.34,16.11,0.0
28.2,4,130.64,295.2,12.23,90.0
28.2,5,298.4,528.32,12.81,180.0
28.2,6,583.81,304.8,6.66,270.0
28.3,1,321.5,295.2,8.79,90.0
28.3,2,298.4,312.11,7.94,180.0
28.3,3,301.6,233.95,16.1,0.0
28.3,4,131.85,295.2,12.11,90.0
28.3,5,298.4,527.03,12.82,180.0
28.3,6,583.13,304.8,6.83,270.0
28.4,1,322.4,295.2,8.94,90.0
28.4,2,298.4,311.36,7.49,180.0
28.4,3,301.6,235.56,16.09,0.0
28.4,4,133.07,295.2,12.17,90.0
28.4,5,298.4,525.74,12.91,180.0
28.4,6,582.43,304.8,7.01,270.0
28.5,1,323.31,295.2,9.14,90.0
28.5,2,298.4,310.66,7.04,180.0
28.5,3,301.6,237.17,16.12,0.0
28.5,4,134.29,295.2,12.23,90.0
28.5,5,298.4,524.46,12.85,180.0
28.5,6,581.7,304.8,7.26,270.0
28.6,1,324.25,295.2,9.39,90.0
28.6,2,298.46,310.0,6.59,179.35
28.6,3,301.6,238.78,16.05,0.0
28.6,4,135.51,295.2,12.24,90.0
28.6,5,298.4,523.17,12.87,180.0
28.6,6,580.96,304.8,7.43,270.0
28.7,1,325.22,295.2,9.64,90.0
28.7,2,298.54,309.39,6.14,178.35
28.7,3,301.6,240.39,16.1,0.0
28.7,4,136.73,295.2,12.15,90.0
28.7,5,298.4,521.89,12.81,180.0
28.7,6,580.19,304.8,7.64,270.0
28.8,1,326.2,295.2,9.8,90.0
28.8,2,298.63,308.76,6.4,177.3
28.8,3,301.6,242.0,16.08,0.0
28.8,4,137.94,295.2,12.16,90.0
28.8,5,298.4,520.6,12.89,180.0
28.8,6,579.42,304.8,7.77,270.0
28.9,1,327.2,295.2,10.04,90.0
28.9,2,298.73,308.1,6.66,176.22
28.9,3,301.6,243.61,16.13,0.0
28.9,4,139.16,295.2,12.2,90.0
28.9,5,298.4,519.31,12.86,180.0
28.9,6,578.62,304.8,7.92,270.0
29.0,1,328.22,295.2,10.19,90.0
29.0,2,298.83,307.42,6.92,175.09
29.0,3,301.6,245.22,16.09,0.0
29.0,4,140.37,295.2,12.12,90.0
29.0,5,298.4,518.03,12.81,180.0
29.0,6,577.82,304.8,8.06,270.0
29.1,1,329.27,295.2,10.45,90.0
29.1,2,298.93,306.7,7.18,173.91
29.1,3,301.6,246.83,16.08,0.0
29.1,4,141.6,295.2,12.22,90.0
29.1,5,298.4,516.74,12.88,180.0
29.1,6,576.99,304.8,8.32,270.0
29.2,1,330.33,295.2,10.69,90.0
29.2,2,299.03,305.97,7.44,172.7
29.2,3,301.6,248.43,16.06,0.0
29.2,4,142.81,295.2,12.17,90.0
29.2,5,298.4,515.46,12.88,180.0
29.2,6,576.14,304.8,8.5,270.0
29.3,1,331.43,295.2,10.94,90.0
29.3,2,299.14,305.21,7.69,171.87
29.3,3,301.6,250.04,16.08,0.0
29.3,4,144.02,295.2,12.12,90.0
29.3,5,298.4,514.17,12.85,180.0
29.3,6,575.27,304.8,8.69,270.0
29.4,1,332.54,295.2,11.11,90.0
29.4,2,299.53,304.52,7.94,168.56
29.4,3,301.6,251.64,16.04,0.0
29.4,4,145.24,295.2,12.16,90.0
29.4,5,298.4,512.88,12.9,180.0
29.4,6,574.38,304.8,8.84,270.0
29.5,1,333.67,295.2,11.34,90.0
29.5,2,299.95,303.82,8.09,164.86
29.5,3,301.6,253.25,16.06,0.0
29.5,4,146.45,295.2,12.11,90.0
29.5,5,298.4,511.6,12.85,180.0
29.5,6,573.48,304.8,9.0,270.0
29.6,1,334.83,295.2,11.55,90.0
29.6,2,300.37,303.12,8.22,161.07
29.6,3,301.6,254.86,16.12,0.0
29.6,4,147.66,295.2,12.13,90.0
29.6,5,298.4,510.31,12.83,180.0
29.6,6,572.56,304.8,9.23,270.0
29.7,1,336.01,295.2,11.81,90.0
29.7,2,300.8,302.4,8.36,157.2
29.7,3,301.6,256.47,16.06,0.0
29.7,4,148.88,295.2,12.14,90.0
29.7,5,298.4,509.03,12.85,180.0
29.7,6,571.62,304.8,9.38,270.0
29.8,1,337.21,295.2,11.96,90.0
29.8,2,301.24,301.67,8.53,153.29
29.8,3,301.6,258.07,16.02,0.0
29.8,4,150.09,295.2,12.12,90.0
29.8,5,298.4,507.74,12.93,180.0
29.8,6,570.67,304.8,9.58,270.0
29.9,1,338.42,295.2,12.13,90.0
29.9,2,301.88,301.11,8.68,146.34
29.9,3,301.6,259.68,16.07,0.0
29.9,4,151.31,295.2,12.19,90.0
29.9,5,298.4,506.45,12.86,180.0
29.9,6,569.69,304.8,9.8,270.0
30.0,1,339.65,295.2,12.28,90.0
30.0,2,302.64,300.66,8.9,141.03
30.0,3,301.6,261.29,16.12,0.0
30.0,4,152.53,295.2,12.17,90.0
30.0,5,298.4,505.16,12.9,180.0
30.0,6,568.69,304.8,9.97,270.0
30.0,7,304.8,5.1,0.0,0.0
30.1,1,340.89,295.2,12.45,90.0
30.1,2,303.42,300.19,9.11,135.84
30.1,3,301.6,262.9,16.11,0.0
30.1,4,153.75,295.2,12.19,90.0
30.1,5,298.4,503.88,12.84,180.0
30.1,6,567.67,304.8,10.17,270.0
30.1,7,304.8,5.12,0.25,0.0
30.2,1,342.16,295.2,12.69,90.0
30.2,2,304.21,299.71,9.28,130.53
30.2,3,301.6,264.51,16.05,0.0
30.2,4,154.97,295.2,12.23,90.0
30.2,5,298.4,502.59,12.82,180.0
30.2,6,566.64,304.8,10.31,270.0
30.2,7,304.8,5.18,0.51,0.0
30.3,1,343.44,295.2,12.85,90.0
30.3,2,305.02,299.23,9.41,125.23
30.3,3,301.6,266.11,16.05,0.0
30.3,4,156.18,295.2,12.16,90.0
30.3,5,298.4,501.31,12.81,180.0
30.3,6,565.6,304.8,10.45,270.0
30.3,7,304.8,5.25,0.75,0.0
30.4,1,344.75,295.2,13.0,90.0
30.4,2,305.95,299.04,9.56,117.34
30.4,3,301.6,267.68,15.7,0.0
30.4,4,157.4,295.2,12.19,90.0
30.4,5,298.4,500.03,12.82,180.0
30.4,6,564.54,304.8,10.6,270.0
30.4,7,304.8,5.35,1.0,0.0
30.5,1,346.06,295.2,13.17,90.0
30.5,2,306.91,298.9,9.7,112.89
30.5,3,301.6,269.21,15.27,0.0
30.5,4,158.63,295.2,12.24,90.0
30.5,5,298.4,498.74,12.9,180.0
30.5,6,563.45,304.8,10.86,270.0
30.5,7,304.8,5.47,1.2,0.0
30.6,1,347.37,295.2,13.11,90.0
30.6,2,307.88,298.76,9.84,108.34
30.6,3,301.6,270.69,14.82,0.0
30.6,4,159.84,295.2,12.13,90.0
30.6,5,298.4,497.46,12.81,180.0
30.6,6,562.35,304.8,11.05,270.0
30.6,7,304.8,5.61,1.42,0.0
30.7,1,348.68,295.2,13.1,90.0
30.7,2,308.86,298.62,9.88,103.79
30.7,3,301.6,272.13,14.37,0.0
30.7,4,161.06,295.2,12.22,90.0
30.7,5,298.4,496.17,12.87,180.0
30.7,6,561.22,304.8,11.29,270.0
30.7,7,304.8,5.78,1.64,0.0
30.8,1,349.99,295.2,13.04,90.0
30.8,2,309.84,298.48,9.87,99.31
30.8,3,301.6,273.52,13.92,0.0
30.8,4,162.28,295.2,12.13,90.0
30.8,5,298.4,494.89,12.81,180.0
30.8,6,560.07,304.8,11.47,270.0
30.8,7,304.8,5.96,1.83,0.0
30.9,1,351.29,295.2,13.06,90.0
30.9,2,310.82,298.4,9.89,97.44
30.9,3,301.6,274.87,13.49,0.0
30.9,4,163.49,295.2,12.16,90.0
30.9,5,298.4,493.61,12.83,180.0
30.9,6,558.9,304.8,11.68,270.0
30.9,7,304.8,6.16,2.04,0.0
31.0,1,352.6,295.2,13.08,90.0
31.0,2,311.83,298.4,10.03,95.82
31.0,3,301.6,276.17,13.04,0.0
31.0,4,164.7,295.2,12.12,90.0
31.0,5,298.4,492.32,12.87,180.0
31.0,6,557.72,304.8,11.86,270.0
31.0,7,304.8,6.39,2.22,0.0
31.1,1,353.91,295.2,13.05,90.0
31.1,2,312.85,298.4,10.28,94.14
31.1,3,301.6,277.43,12.59,0.0
31.1,4,165.92,295.2,12.12,90.0
31.1,5,298.4,491.03,12.9,180.0
31.1,6,556.51,304.8,12.04,270.0
31.1,7,304.8,6.63,2.42,0.0
31.2,1,355.22,295.2,13.1,90.0
31.2,2,313.9,298.4,10.46,92.44
31.2,3,301.6,278.65,12.17,0.0
31.2,4,167.14,295.2,12.23,90.0
31.2,5,298.4,489.75,12.81,180.0
31.2,6,555.29,304.8,12.25,270.0
31.2,7,304.8,6.88,2.56,0.0
31.3,1,356.52,295.2,13.08,90.0
31.3,2,314.97,298.4,10.67,90.7
31.3,3,301.6,279.82,11.72,0.0
31.3,4,168.35,295.2,12.12,90.0
31.3,5,298.4,488.46,12.89,180.0
31.3,6,554.04,304.8,12.49,270.0
31.3,7,304.8,7.16,2.72,0.0
31.4,1,357.83,295.2,13.07,90.0
31.4,2,316.05,298.4,10.84,90.0
31.4,3,301.6,280.94,11.27,0.0
31.4,4,169.56,295.2,12.14,90.0
31.4,5,298.4,487.17,12.87,180.0
31.4,6,552.76,304.8,12.74,270.0
31.4,7,304.8,7.45,2.98,0.0
31.5,1,359.15,295.2,13.14,90.0
31.5,2,317.16,298.4,11.09,90.0
31.5,3,301.6,282.03,10.82,0.0
31.5,4,170.78,295.2,12.17,90.0
31.5,5,298.4,485.89,12.87,180.0
31.5,6,551.46,304.8,13.0,270.0
31.5,7,304.8,7.77,3.16,0.0
31.6,1,360.46,295.2,13.11,90.0
31.6,2,318.29,298.4,11.33,90.0
31.6,3,301.6,283.06,10.37,0.0
31.6,4,171.99,295.2,12.13,90.0
31.6,5,298.4,484.6,12.9,180.0
31.6,6,550.14,304.8,13.25,270.0
31.6,7,304.8,8.11,3.41,0.0
31.7,1,361.76,295.2,13.07,90.0
31.7,2,319.44,298.4,11.49,90.0
31.7,3,301.6,284.05,9.92,0.0
31.7,4,173.21,295.2,12.21,90.0
31.7,5,298.4,483.31,12.87,180.0
31.7,6,548.8,304.8,13.42,270.0
31.7,7,304.8,8.48,3.64,0.0
31.8,1,363.07,295.2,13.05,90.0
31.8,2,320.62,298.4,11.74,90.0
31.8,3,301.6,285.0,9.47,0.0
31.8,4,174.44,295.2,12.21,90.0
31.8,5,298.4,482.03,12.85,180.0
31.8,6,547.43,304.8,13.67,270.0
31.8,7,304.8,8.86,3.84,0.0
31.9,1,364.38,295.2,13.08,90.0
31.9,2,321.81,298.4,11.95,90.0
31.9,3,301.6,285.9,9.02,0.0
31.9,4,175.65,295.2,12.17,90.0
31.9,5,298.4,480.73,12.92,180.0
31.9,6,546.04,304.8,13.86,270.0
31.9,7,304.8,9.26,4.06,0.0
32.0,1,365.68,295.2,13.08,90.0
32.0,2,323.02,298.4,12.11,90.0
32.0,3,301.6,286.76,8.57,0.0
32.0,4,176.87,295.2,12.15,90.0
32.0,5,298.4,479.44,12.9,180.0
32.0,6,544.64,304.8,14.01,270.0
32.0,7,304.8,9.69,4.22,0.0
32.1,1,367.0,295.2,13.16,90.0
32.1,2,324.25,298.4,12.25,90.0
32.1,3,301.6,287.57,8.12,0.0
32.1,4,178.09,295.2,12.22,90.0
32.1,5,298.4,478.16,12.83,180.0
32.1,6,543.23,304.8,14.17,270.0
32.1,7,304.8,10.12,4.38,0.0
32.2,1,368.31,295.2,13.06,90.0
32.2,2,325.49,298.4,12.47,90.0
32.2,3,301.6,288.34,7.67,0.0
32.2,4,179.31,295.2,12.2,90.0
32.2,5,298.4,476.87,12.87,180.0
32.2,6,541.79,304.8,14.35,270.0
32.2,7,304.8,10.58,4.53,0.0
32.3,1,369.62,295.2,13.13,90.0
32.3,2,326.76,298.4,12.63,90.0
32.3,3,301.6,289.06,7.23,0.0
32.3,4,180.53,295.2,12.22,90.0
32.3,5,298.4,475.59,12.87,180.0
32.3,6,540.33,304.8,14.59,270.0
32.3,7,304.8,11.05,4.75,0.0
32.4,1,370.93,295.2,13.07,90.0
32.4,2,328.04,298.4,12.82,90.0
32.4,3,301.58,289.74,6.78,359.77
32.4,4,181.75,295.2,12.22,90.0
32.4,5,298.4,474.3,12.83,180.0
32.4,6,538.85,304.8,14.77,270.0
32.4,7,304.8,11.54,4.91,0.0
32.5,1,372.23,295.2,13.06,90.0
32.5,2,329.34,298.4,12.99,90.0
32.5,3,301.49,290.36,6.33,358.75
32.5,4,182.97,295.2,12.15,90.0
32.5,5,298.4,473.02,12.82,180.0
32.5,6,537.35,304.8,15.02,270.0
32.5,7,304.8,12.05,5.09,0.0
32.6,1,373.54,295.2,13.05,90.0
32.6,2,330.66,298.4,13.22,90.0
32.6,3,301.4,291.02,6.59,357.67
32.6,4,184.18,295.2,12.13,90.0
32.6,5,298.4,471.73,12.89,180.0
32.6,6,535.85,304.8,15.03,270.0
32.6,7,304.8,12.59,5.33,0.0
32.7,1,374.85,295.2,13.09,90.0
32.7,2,332.0,298.4,13.42,90.0
32.7,3,301.3,291.69,6.85,356.55
32.7,4,185.4,295.2,12.21,90.0
32.7,5,298.4,470.44,12.9,180.0
32.7,6,534.35,304.8,15.01,270.0
32.7,7,304.8,13.14,5.5,0.0
32.8,1,376.16,295.2,13.11,90.0
32.8,2,333.37,298.4,13.61,90.0
32.8,3,301.2,292.4,7.11,355.39
32.8,4,186.62,295.2,12.16,90.0
32.8,5,298.4,469.15,12.91,180.0
32.8,6,532.84,304.8,15.06,270.0
32.8,7,304.8,13.7,5.64,0.0
32.9,1,377.47,295.2,13.15,90.0
32.9,2,334.74,298.4,13.75,90.0
32.9,3,301.1,293.13,7.37,354.19
32.9,4,187.84,295.2,12.24,90.0
32.9,5,298.4,467.87,12.88,180.0
32.9,6,531.34,304.8,15.0,270.0
32.9,7,304.8,14.28,5.83,0.0
33.0,1,378.79,295.2,13.14,90.0
33.0,2,336.14,298.4,13.96,90.0
33.0,3,300.99,293.88,7.63,352.95
33.0,4,189.06,295.2,12.14,90.0
33.0,5,298.4,466.57,12.92,180.0
33.0,6,529.84,304.8,14.99,270.0
33.0,7,304.8,14.88,6.01,0.0
33.1,1,380.09,295.2,13.06,90.0
33.1,2,337.55,298.4,14.17,90.0
33.1,3,300.88,294.66,7.88,351.86
